budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",40720.0,tt1407084,en,Twelve,9.988999999999999,2010-07-30,2566717.0,93.0,Twelve,5.9,170.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",21542.0,tt0337592,en,Love Don't Co$t a Thing,16.205,2003-12-12,0.0,105.0,Love Don't Co$t a Thing,6.4,134.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10635.0,tt0111418,en,Threesome,10.985999999999999,1994-04-08,0.0,93.0,Threesome,6.2,126.0
2500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16094.0,tt0099800,en,House Party,8.986,1990-03-09,26386000.0,100.0,House Party,6.4,138.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15088.0,tt1110626,en,The Cutting Edge: Chasing the Dream,11.939,2008-03-16,0.0,90.0,The Cutting Edge: Chasing the Dream,6.8,129.0
7000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",12271.0,tt0432402,en,Factory Girl,10.937999999999999,2006-12-29,0.0,90.0,Factory Girl,6.1,156.0
0.0,"[{'id': 28, 'name': 'Action'}]",10619.0,tt0108592,cn,黃飛鴻之三 獅王爭霸,11.235999999999999,1993-01-01,27540561.0,112.0,Once Upon a Time in China III,6.6,101.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",33195.0,tt1217070,en,Triage,8.238999999999999,2009-11-27,0.0,99.0,Triage,6.3,101.0
5000000.0,"[{'id': 35, 'name': 'Comedy'}]",144789.0,tt2243389,es,Los amantes pasajeros,9.99,2013-03-08,11724119.0,90.0,I'm So Excited!,5.8,483.0
14000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 10770, 'name': 'TV Movie'}]",28512.0,tt0419358,en,The Poseidon Adventure,11.467,2005-11-20,0.0,173.0,The Poseidon Adventure,5.4,66.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",20721.0,tt0088936,en,Code of Silence,13.735,1985-05-03,20345361.0,101.0,Code of Silence,6.1,102.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11846.0,tt0101862,en,Father of the Bride,11.685,1991-12-20,89325780.0,105.0,Father of the Bride,6.4,847.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",31417.0,tt0053459,fr,Les Yeux sans visage,10.236,1960-01-11,58656.0,84.0,Eyes Without a Face,7.6,370.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",3107.0,tt0063172,ja,怪獣総進撃,10.236,1968-08-01,1568760.0,89.0,Destroy All Monsters,6.9,132.0
15000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1632.0,tt0095647,en,Mississippi Burning,13.185,1988-12-08,34604000.0,128.0,Mississippi Burning,7.6,954.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",24787.0,tt0189070,en,Scooby-Doo Meets the Boo Brothers,10.804,1987-10-18,0.0,92.0,Scooby-Doo Meets the Boo Brothers,6.6,94.0
60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",8285.0,tt0831887,en,The Spirit,12.487,2008-12-25,39031337.0,103.0,The Spirit,4.8,687.0
0.0,"[{'id': 18, 'name': 'Drama'}]",4481.0,tt0091480,fr,Manon des Sources,12.434000000000001,1986-11-19,0.0,113.0,Manon of the Spring,7.6,282.0
3500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",308453.0,tt3859304,en,The Bronze,12.993,2016-01-22,615816.0,108.0,The Bronze,5.9,223.0
4900000.0,"[{'id': 18, 'name': 'Drama'}]",265177.0,tt3612616,fr,Mommy,12.24,2014-05-22,3494070.0,138.0,Mommy,8.3,1909.0
6000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",72525.0,tt0762138,en,Syrup,11.489,2013-06-07,0.0,90.0,Syrup,5.8,127.0
8000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11050.0,tt0086425,en,Terms of Endearment,10.984000000000002,1983-11-20,0.0,132.0,Terms of Endearment,7.1,469.0
135000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",46221.0,tt1735485,en,The Tunnel,11.238,2011-05-19,0.0,90.0,The Tunnel,5.6,201.0
16000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",49950.0,tt1265990,en,The Roommate,13.238,2011-02-04,52545707.0,91.0,The Roommate,5.4,653.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",581032.0,tt6878306,en,News of the World,11.556,2020-12-25,0.0,0.0,News of the World,0.0,0.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",410126.0,tt5345298,en,Patient Seven,11.064,2016-10-11,0.0,116.0,Patient Seven,4.8,69.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",254193.0,tt2420756,en,Late Phases,10.99,2014-11-21,0.0,95.0,Late Phases,5.7,147.0
3800000.0,"[{'id': 18, 'name': 'Drama'}]",10774.0,tt0074958,en,Network,12.183,1976-11-01,23689877.0,122.0,Network,7.9,993.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",5956.0,tt0808331,en,Joshua,10.985,2007-01-21,719968.0,105.0,Joshua,5.8,158.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",28124.0,tt0081480,en,Seems Like Old Times,11.593,1980-12-19,43995918.0,102.0,Seems Like Old Times,6.3,87.0
9000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",19827.0,tt0079336,en,The In-Laws,10.722999999999999,1979-06-15,38200000.0,103.0,The In-Laws,6.7,58.0
0.0,"[{'id': 18, 'name': 'Drama'}]",14134.0,tt0347473,hi,मैं हूँ ना,10.735,2004-04-30,0.0,179.0,Main Hoon Na,7.0,149.0
0.0,"[{'id': 18, 'name': 'Drama'}]",13461.0,tt0443584,it,Melissa P.,15.485,2005-11-18,5151936.0,100.0,Melissa P.,4.1,372.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1253.0,tt0443456,en,Breaking and Entering,13.985,2006-12-15,8974829.0,129.0,Breaking and Entering,6.2,139.0
1250000.0,"[{'id': 18, 'name': 'Drama'}]",43266.0,tt0033729,en,How Green Was My Valley,9.984,1941-10-28,6000000.0,118.0,How Green Was My Valley,7.2,205.0
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",39469.0,tt0366526,ja,ゴジラ×モスラ×メカゴジラ／東京SOS,11.335,2003-12-13,12000000.0,91.0,Godzilla: Tokyo S.O.S.,6.8,95.0
3500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",411736.0,tt5973626,en,Batman: Return of the Caped Crusaders,11.993,2016-10-08,0.0,78.0,Batman: Return of the Caped Crusaders,6.5,129.0
15000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",15300.0,tt0104990,en,Newsies,10.232000000000001,1992-04-10,0.0,121.0,Newsies,6.5,156.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",13172.0,tt0803057,en,The Promotion,10.485,2008-06-06,0.0,86.0,The Promotion,5.3,146.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26587.0,tt1331307,en,Dread,13.735,2009-07-14,0.0,108.0,Dread,5.5,134.0
3000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10683.0,tt0147612,en,Happiness,9.232999999999999,1998-10-16,2807390.0,139.0,Happiness,7.5,461.0
930000.0,"[{'id': 35, 'name': 'Comedy'}]",91070.0,tt1726589,en,L!fe Happens,12.485999999999999,2011-06-18,30905.0,100.0,L!fe Happens,5.4,102.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",50497.0,tt1743993,en,When the Lights Went Out,12.886,2012-01-31,0.0,86.0,When the Lights Went Out,5.6,80.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20036.0,tt1094198,en,The Prince & Me: A Royal Honeymoon,12.615,2008-10-28,0.0,92.0,The Prince & Me: A Royal Honeymoon,5.4,96.0
0.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",399440.0,tt4614612,en,Peterloo,11.505999999999998,2018-11-01,0.0,154.0,Peterloo,6.9,75.0
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",276908.0,tt2965412,en,Comet,9.238999999999999,2014-12-05,0.0,91.0,Comet,6.7,312.0
5000000.0,"[{'id': 18, 'name': 'Drama'}]",11928.0,tt0964185,en,Tetro,9.485,2009-06-11,2852915.0,127.0,Tetro,6.8,112.0
0.0,"[{'id': 18, 'name': 'Drama'}]",5801.0,tt0048473,bn,পথের পাঁচালী,9.732999999999999,1955-08-26,536364.0,125.0,Pather Panchali,8.2,187.0
1300000.0,"[{'id': 18, 'name': 'Drama'}]",309.0,tt0154420,da,Festen,10.933,1998-06-19,0.0,105.0,The Celebration,7.7,535.0
0.0,[],675304.0,tt3996544,en,ドラゴンボールZ 極限バトル！！三大 超 スーパー サイヤ人 スペシャル,9.231,1992-08-03,0.0,43.0,Dragon Ball Z: Summer Vacation Special,0.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",11220.0,tt0112913,cn,墮落天使,11.732000000000001,1995-09-06,0.0,96.0,Fallen Angels,7.7,331.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",10429.0,tt0159784,en,Takedown,15.232000000000001,2000-03-15,0.0,92.0,Takedown,6.2,112.0
0.0,"[{'id': 27, 'name': 'Horror'}]",608994.0,tt8009906,en,The Cleansing Hour,10.668,2020-08-13,0.0,94.0,The Cleansing Hour,6.5,41.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",550205.0,tt5562070,en,Wish Dragon,10.647,2020-11-26,0.0,0.0,Wish Dragon,0.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",103740.0,tt2258281,ro,După dealuri,7.486000000000001,2012-09-12,124919.0,150.0,Beyond the Hills,7.2,110.0
25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",30618.0,tt1181795,en,Bunraku,11.540999999999999,2010-09-01,129706.0,118.0,Bunraku,5.9,199.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11986.0,tt0090563,fr,37°2 le matin,10.981,1986-04-09,2003822.0,185.0,Betty Blue,7.3,208.0
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",388440.0,tt4118606,en,The Curse of Sleeping Beauty,12.741,2016-05-05,0.0,89.0,The Curse of Sleeping Beauty,4.2,106.0
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",19164.0,tt0116817,en,The Land Before Time IV: Journey Through the Mists,15.232000000000001,1996-12-10,0.0,74.0,The Land Before Time IV: Journey Through the Mists,6.1,250.0
8.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11980.0,tt0114194,en,The Prophecy,13.732000000000001,1995-09-01,16.0,98.0,The Prophecy,6.5,289.0
10000000.0,"[{'id': 28, 'name': 'Action'}]",10671.0,tt0065377,en,Airport,10.231,1970-03-05,100489151.0,137.0,Airport,6.4,206.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",3073.0,tt0040068,en,Bud Abbott Lou Costello Meet Frankenstein,9.482000000000001,1948-06-15,0.0,83.0,Abbott and Costello Meet Frankenstein,7.2,166.0
0.0,"[{'id': 99, 'name': 'Documentary'}]",631143.0,tt4329810,en,QT8: The First Eight,10.347999999999999,2019-10-21,0.0,103.0,QT8: The First Eight,7.3,44.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10770, 'name': 'TV Movie'}]",5764.0,tt0272790,en,Princess of Thieves,11.537,2001-03-11,0.0,88.0,Princess of Thieves,6.0,95.0
47000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1492.0,tt0103594,en,1492: Conquest of Paradise,10.73,1992-10-09,7191399.0,154.0,1492: Conquest of Paradise,6.2,480.0
1500000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",22137.0,tt0108906,da,Riget,9.48,1994-11-23,0.0,273.0,The Kingdom,7.7,141.0
1400000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",16442.0,tt0034167,en,Sergeant York,8.981,1941-09-27,16361885.0,134.0,Sergeant York,7.2,108.0
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",435107.0,tt6387232,en,A Royal Winter,11.142000000000001,2017-01-14,0.0,83.0,A Royal Winter,7.1,103.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",52212.0,tt0089598,it,Miranda,11.71,1985-10-15,0.0,93.0,Miranda,5.7,41.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13441.0,tt0299117,en,Roger Dodger,12.231,2002-05-09,1260761.0,106.0,Roger Dodger,6.1,112.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",46718.0,tt1663633,en,DC Showcase: Green Arrow,10.804,2010-09-28,0.0,11.0,DC Showcase: Green Arrow,7.3,94.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",36868.0,tt0192175,en,The Jetsons Meet the Flintstones,11.02,1987-01-01,0.0,89.0,The Jetsons Meet the Flintstones,6.3,68.0
0.0,"[{'id': 18, 'name': 'Drama'}]",31451.0,tt0840322,en,Forever Strong,9.732999999999999,2008-09-26,0.0,112.0,Forever Strong,7.0,111.0
0.0,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",17529.0,tt0065126,en,True Grit,8.231,1969-06-11,31132592.0,128.0,True Grit,7.4,456.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",28162.0,tt0038733,en,A Matter of Life and Death,10.23,1946-12-15,0.0,104.0,A Matter of Life and Death,7.8,206.0
9750000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13825.0,tt0464041,en,The Lazarus Project,9.982000000000001,2008-10-24,558000.0,99.0,The Lazarus Project,6.1,235.0
29000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",12771.0,tt0261289,en,Serving Sara,10.73,2002-08-23,16930185.0,100.0,Serving Sara,5.4,191.0
783000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",10604.0,tt0057831,el,Αλέξης Ζορμπάς,8.23,1964-12-14,9000000.0,142.0,Zorba the Greek,7.4,177.0
0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}]",13364.0,tt0814075,en,Deliver Us from Evil,9.731,2006-06-24,201275.0,101.0,Deliver Us from Evil,7.3,141.0
65000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",575222.0,tt9735672,ja,映画ドラえもん のび太の月面探査記,10.677,2019-03-01,0.0,111.0,Doraemon: Nobita's Chronicle of the Moon Exploration,7.7,14.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10608.0,tt0103850,en,Bob Roberts,11.479000000000001,1992-09-04,0.0,102.0,Bob Roberts,6.5,100.0
85000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",5851.0,tt0284490,en,Showtime,11.525,2002-03-14,77741732.0,95.0,Showtime,5.4,609.0
0.0,"[{'id': 37, 'name': 'Western'}]",41608.0,tt0061576,it,Dio perdona... Io no!,8.98,1967-10-31,0.0,109.0,God Forgives... I Don't!,6.7,132.0
15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",22309.0,tt0191133,en,The Fighting Temptations,13.62,2003-09-17,30238577.0,122.0,The Fighting Temptations,5.7,88.0
0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",10419.0,tt0108265,en,Swing Kids,11.479000000000001,1993-03-05,5632086.0,112.0,Swing Kids,6.8,139.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",6393.0,tt0103035,en,Taking Care of Business,11.699000000000002,1990-08-16,0.0,108.0,Taking Care of Business,6.2,99.0
0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",18129.0,tt0099703,en,The Grifters,10.478,1990-10-10,13446769.0,110.0,The Grifters,6.7,221.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",9450.0,tt0115744,en,Brassed Off,8.729,1996-11-01,0.0,107.0,Brassed Off,7.0,174.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",73108.0,tt1845866,en,Teen Spirit,12.232000000000001,2011-08-07,0.0,81.0,Teen Spirit,5.9,226.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",37932.0,tt1381767,en,Flicka 2,12.200999999999999,2010-05-04,0.0,96.0,Flicka 2,6.7,74.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",14874.0,tt0311941,en,Try Seventeen,12.489,2002-09-10,0.0,96.0,Try Seventeen,6.0,67.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",19595.0,tt0820142,en,Shark Bait,12.98,2006-07-07,0.0,77.0,Shark Bait,5.1,175.0
4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",14924.0,tt0091954,en,Sid & Nancy,10.978,1986-10-24,2826523.0,114.0,Sid & Nancy,6.9,298.0
2000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",12079.0,tt0283003,en,Spun,12.229000000000001,2002-06-01,0.0,101.0,Spun,6.7,277.0
200000.0,"[{'id': 27, 'name': 'Horror'}]",25756.0,tt0094886,en,Clownhouse,12.447000000000001,1989-01-01,0.0,81.0,Clownhouse,6.0,80.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",11455.0,tt0078446,en,Up in Smoke,11.727,1978-01-01,41590893.0,86.0,Up in Smoke,6.8,361.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",70575.0,tt1745672,en,Children of the Corn: Genesis,10.241,2011-08-30,0.0,95.0,Children of the Corn: Genesis,4.5,67.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",35703.0,tt0297169,en,Holiday in the Sun,11.728,2001-11-10,0.0,87.0,Holiday in the Sun,5.7,112.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",14676.0,tt0066049,en,A Man Called Horse,9.877,1970-05-01,0.0,114.0,A Man Called Horse,6.4,103.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",20187.0,tt0072926,en,The Eiger Sanction,12.727,1975-05-21,14200000.0,123.0,The Eiger Sanction,6.2,202.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",15022.0,tt0407732,en,Dirty Deeds,9.449,2005-08-26,0.0,87.0,Dirty Deeds,5.6,74.0
0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",627070.0,tt10915286,en,Tell Me Who I Am,13.022,2019-10-18,0.0,85.0,Tell Me Who I Am,7.6,112.0
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",110416.0,tt1865505,en,Song of the Sea,11.51,2014-09-06,857522.0,93.0,Song of the Sea,8.0,900.0
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",105077.0,tt1286130,en,Battlestar Galactica: The Plan,11.48,2009-11-21,0.0,112.0,Battlestar Galactica: The Plan,6.7,247.0
1680000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",10971.0,tt0051994,en,A Night to Remember,10.728,1958-07-03,0.0,123.0,A Night to Remember,7.6,132.0
14000000.0,"[{'id': 18, 'name': 'Drama'}]",10627.0,tt0083169,en,Taps,10.725999999999999,1981-12-20,35856053.0,126.0,Taps,6.7,151.0
30000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",22825.0,tt0362478,en,The Box,12.979000000000001,2009-09-17,33333531.0,115.0,The Box,5.5,1225.0
0.0,"[{'id': 18, 'name': 'Drama'}]",429174.0,tt6304162,ru,Нелюбовь,11.489,2017-06-01,3925992.0,127.0,Loveless,7.4,482.0
0.0,"[{'id': 18, 'name': 'Drama'}]",375098.0,tt2088950,en,The Show,10.991,2017-09-21,0.0,104.0,The Show,5.8,130.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43832.0,tt0031762,en,Only Angels Have Wings,9.477,1939-05-15,0.0,121.0,Only Angels Have Wings,7.4,114.0
9000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",10376.0,tt0120731,it,La leggenda del pianista sull'oceano,12.377,1998-10-28,0.0,170.0,The Legend of 1900,8.3,1503.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",463858.0,tt6690004,fr,Première année,8.498,2018-09-12,0.0,92.0,The Freshmen,6.7,516.0
8500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",11217.0,tt0331953,en,Club Dread,12.478,2004-02-27,5001655.0,104.0,Club Dread,5.1,213.0
0.0,"[{'id': 16, 'name': 'Animation'}]",38567.0,tt0466405,ja,劇場版 ×××HOLiC 真夏ノ夜ノ夢,12.397,2005-08-19,0.0,60.0,xxxHOLiC The Movie: A Midsummer Night's Dream,6.2,14.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15664.0,tt0458367,en,Right at Your Door,8.227,2006-01-23,2043704.0,96.0,Right at Your Door,6.0,115.0
5000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",14662.0,tt0120831,en,Slums of Beverly Hills,10.725999999999999,1998-08-14,5502773.0,91.0,Slums of Beverly Hills,6.4,138.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",519255.0,tt6046314,en,Bel Canto,13.657,2018-09-13,176746000.0,100.0,Bel Canto,5.6,72.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10582.0,tt0082528,he,Shifshuf Naim,10.245,1981-04-07,0.0,90.0,Hot Bubblegum,6.5,34.0
350000.0,"[{'id': 99, 'name': 'Documentary'}]",1392.0,tt0388789,en,Born Into Brothels,9.227,2004-12-08,3529201.0,85.0,Born Into Brothels,7.1,132.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",21793.0,tt0092752,en,The Chipmunk Adventure,11.855,1987-05-22,0.0,77.0,The Chipmunk Adventure,6.6,71.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",19494.0,tt0080319,en,Nine to Five,9.475,1980-12-18,0.0,110.0,Nine to Five,6.9,275.0
