,popularity,id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids,backdrop_path,adult,overview,poster_path
9555,0.874,722419,False,0,0.0,Amador,2019-05-30,es,Amador,[18],,False,,/sJTS4N1JQ3e33EAzl1367NLWKMj.jpg
9556,0.874,722364,False,0,0.0,The Onion House,2019-06-06,en,The Onion House,"[16, 14, 27]",/7atoc0vmgIVDpLGAbZ2ANrNSP38.jpg,False,"A Pretentious Student Art Film about Capitalism... and a Pseudo-Sexual Adaptation of ""Le Avventure di Cipollino"" by Gianni Rodari.  01101001 01110100 00100111 01110011 00100000 01100001 01101100 01101100 00100000 01100110 01100001 01101011 01100101",/dpCiyomaUhJr6KoTa6PkTYtIYXN.jpg
9557,0.874,700686,False,0,0.0,Prey,2019-05-31,en,Prey,[27],,False,"While on a first date, a young couple finds themselves pursued by more than just each other.",/sU8mXQ6zORMa8fExsfuhvaaYjF4.jpg
9558,0.874,689069,False,0,0.0,A Touch of Sugar,2019-04-24,en,A Touch of Sugar,[],,False,"A Touch of Sugar dives into the diabetes healthcare epidemic that affects every community in the United States, told through the voices of people united in their struggle with this chronic disease.",/33zLzipkztkRfi53XQEMo48cibZ.jpg
9559,0.874,688776,False,0,0.0,Malpais,2019-05-30,fr,Malpais,[],,False,,
9560,0.874,688334,False,0,0.0,"Caïman, hélicoptère tout-terrain",2019-06-06,fr,"Caïman, hélicoptère tout-terrain",[99],/kxVdNAq2SHNMMnlhhUpPMxGMhR5.jpg,False,,/pMzyqzyaYZ6DOgI3TPTMgjeJ9TB.jpg
9561,0.874,687814,False,0,0.0,BLUE-GATE,2019-04-10,en,BLUE-GATE,[99],/v210gGSWwGdr2ZPmc0qjmxTW2NM.jpg,False,"The Canal 107 team conducts an investigation surrounding their school cafeteria, Blue Leaf.",/5Pr8FxjmPmzdUjdVe0FAxOLdf2l.jpg
9562,0.874,686760,False,0,0.0,A messy story about oak and,2019-04-25,en,A messy story about oak and,[],,False,"A short, incomplete story about Danish kings, royal trees, democracy and beech trees, as well as their entwined connection to wild weeds, Abraham Lincoln, neighborhood rules in Houston, and more. The music, composed and sung by Emilý Æyer, references a 1828 play by Friedrich Kuhlau titled Elve’s Hill, the Danish national anthem by Hans Ernst Krøyer (1835), as well as music by the royal composer Heinrich Schütz (1600s) interrupted by made-up speech and experimental sounds.",
9563,0.874,682456,False,0,0.0,Tim Fransen: Het Kromme Hout der Mensheid,2019-04-27,nl,Tim Fransen: Het Kromme Hout der Mensheid,[35],/A4mgh7EZ4PSDwhny8HjspAZkxFC.jpg,False,,/znBmD5cDnRaoLts7unkrNVeHsQB.jpg
9564,0.874,670099,False,0,0.0,Guess How Much I Love You: The Adventures of Little Nutbrown Hare - An Enchanting Easter,2019-04-11,en,Guess How Much I Love You: The Adventures of Little Nutbrown Hare - An Enchanting Easter,"[12, 16, 10751]",/kWyXkS6meD72v5DphbJcygssY4H.jpg,False,"As Winter melts into Spring and the meadow bursts forth with new life, Little Nutbrown Hare sees a rare sight… a pure white fawn, dancing in the moonlight. Nobody in the meadow has ever seen a white fawn and think he is making up stories. But Little White Owl tells of a place of mystical white creatures in the next valley, so the friends go on an adventure.",/78MqH7M5jy8qxNp6pl5YQLe8Il.jpg
9565,0.874,655116,False,0,0.0,Frank Stella Black Aluminum Copper,2019-05-31,en,Frank Stella Black Aluminum Copper,[],,False,"The film features artist Frank Stella as he walks us through his 2012 exhibition “Black Aluminum Copper Paintings” at L&M Arts. The film also features commentary on Frank’s life and career from Adam Weinberg (Alice Pratt Brown Director, Whitney Museum of American Art, NY) and Ann Temkin (Marie-Josée and Henry Kravis Curator of Painting and Sculpture, Museum of Modern Art, NY).",/mladRfepjhgp8BbET9ayc5dM21Q.jpg
9566,0.874,651692,False,1,4.0,Virtual Death Match,2019-11-12,en,Virtual Death Match,[27],/q2fbeEoeYPc7KL23OsPrxAovvmW.jpg,False,A group of gamers are selected to take part in a VR competition where only the fittest will survive.,/pvz9tyZb3wKNsee70PqnmFPLXG5.jpg
9567,0.874,641737,False,0,0.0,Winter In The Rainforest,2019-06-01,en,Winter In The Rainforest,[16],,False,"The tropical rainforests of Mexico and Peru. A unique poetic reality. The eternal dance of life and death as experienced by magical creatures of porcelain - animals, birds, insects and flowers – fragile and resilient at the same time.",/2ZBDg1N5TNrXcC1FXO0KVzyu6Kv.jpg
9568,0.874,635361,False,4,6.4,Unterm Birnbaum,2019-09-30,de,Unterm Birnbaum,[18],,False,"After the death of their child, the Hradschek couple consoled themselves with gambling and shopping orgies. After the creditor increases the pressure on them, Ursel and Abel decide to kill him.",/3qgWoe4FtGgRFhbICZFVTM05Py.jpg
9569,0.874,634811,False,1,5.0,Kelam,2019-10-24,id,Kelam,[27],/aD0aZDEg91mG2fcP8ThWKyKjEhs.jpg,False,Sasha needs a heart donor. Tiara breathed her last and parents agree to give Tiara's heart to Sasha. She is saved but her attitude changes.,/wCJGTNtoRr9VQRQRyJ8FIJK6QfK.jpg
9570,0.874,630521,False,0,0.0,Kokosmos,2019-04-12,en,Kokosmos,[],,False,"Kokosmos is a purely visual, experimental piece inspired by space and our fascination with the unknown. A surreal fantasy, aimed to extend our perception of reality by letting us wonder over the existence of a higher being and our connection with her.",/lHBffDJCbN4bfOVUPUadKiPCycK.jpg
9571,0.874,629138,False,0,0.0,Gypsy Hunt,2019-06-10,da,Sigøjnerjagt,"[35, 18]",,False,"At a beautiful hotel near the beach, the Danish and Swedish operations of an international company are having a very important lunch meeting. A merger is imminent, and Karsten is under a lot of pressure from his boss Henrik; if the special entertainment Karsten has prepared for the occasion fails to succeed, he might lose his job.",/3bKKDaDZg1XmSpOL6NWWCzTFrot.jpg
9572,0.874,629136,False,0,0.0,Gun Shop,2019-04-17,en,Gun Shop,[],,False,"There are currently 393 million firearms in the US. This film shows 2328 of them. Take a look. Blink, and you’ll miss five. The frightening visual power of guns gets a whimsical treatment with jazz percussion, and a sizeable dose of cultural irony.",/cKwtSDIrNAYHRB3gWtrfUpn1y7s.jpg
9573,0.874,628632,False,0,0.0,Marjoun and the Flying Headscarf,2019-03-03,en,Marjoun and the Flying Headscarf,[18],,False,A teenager in Arkansas searches for identity in the headscarf and a motorcycle in the aftermath of her father's imprisonment.,/pMRPMA67OeppWSrikRb28DETdLT.jpg
9574,0.874,628541,False,0,0.0,Untonsured Monk Wu Song,2019-05-31,zh,行者武松,[],,False,"Wu Dalang discovered that Pan and Ximen Qing had committed adultery and were poisoned by two people. Wu Song revenge for the brother, taking Pan’s first level. Heavy rain at night, Wu Song blood splashed the whole body, went straight to the Lion House to fight Ximen Qing to take his head. Wu Song murdered to the servant to surrender and was sent to Mengzhou. After Wu Song arrived in Mengzhou, he met Shi En, and later avenged the vengeance of Shi En, robbed Jiang Hushen of the Happy Forest Tavern, Zhang Dujian of Mengzhou City, sent Wu Song to the Fuzhong, and arranged the Fuyang Mausoleum in Fuzhong. Give Wusong a curse.",/xWOi9NmXzuQc9DXwEI2VuZ1xBF1.jpg
9575,0.874,624587,False,0,0.0,The Big Dipper,2019-04-19,zh,The Big Dipper,[28],/gpk5POmPf3PK3zCrtFTCtn67c3o.jpg,False,"The story tells that in 1944, Qingdao’s underground organization “Beidou” launched a fierce life-and-death confrontation with the Japanese gendarmerie, the Black Dragon Club and the military to protect a small girl who took the Soviet Union’s secret attack on the Japanese Kwantung Army.",/hGvwQmbBBpsLfD4APUn2zbOBOQH.jpg
9576,0.874,623682,False,1,10.0,Horas Amang: Tiga Bulan untuk Selamanya,2019-09-26,id,Horas Amang: Tiga Bulan untuk Selamanya,"[18, 35]",,False,"The story of a family that is not harmonious: Amang or father (Cok Simbara) and his three unfilial children. Out of love for her children, Amang uses an unusual way to change their lives forever.",/7qangha8VplJ40RNDl8j5UDGZ5z.jpg
9577,0.874,612057,False,0,0.0,Eve,2019-06-07,en,Eve,"[18, 10749]",,False,"Embark yourself to embrace temptation with Anna Henderson, a blogger getting out  of town to work on her latest article on sexuality. Alone in her mountain retreat she finds out much about her own desires, as it becomes harder and harder to differentiate dream from reality.",/akjPE7I731KGozy3aAcHYQWoa84.jpg
